"NAME","GEOG","NID","ASSESSMENT_CHANGE","SALES_QUARTILE","OVER_UNDER","D_OVER_UNDER","COUNT","D_COUNT","MED_SALES_PRICE","MED_SALES_RATIO","COD","D_COD","PRD","N_LOW_COUNT","VCS_LOW_COUNT"
"Woodcroft","neighborhood",1162,77.352783065815,"Q2","Overassessed","Overassessed",8,8,436000,0.723096956691377,5.23140798251076,23.2533245762291,1.00104617462044,NA,NA
"Woodcroft","neighborhood",1163,87.5142816769447,"Q2","Underassessed","Underassessed",10,10,444000,0.51591049937578,2.26226609427268,11.7223931500228,0.959485862022161,NA,NA
"Woodcroft","neighborhood",1164,80.4062763405093,"Q3","Accurate","Accurate",9,9,475500,0.575812828601472,3.89148610754396,4.02430757306554,0.978451209624442,NA,NA
"Woodcroft","neighborhood",1165,73.1014584300312,"Q3","Overassessed","Overassessed",7,7,481000,0.668584615384615,6.63036918492383,18.0590978880375,0.998948536369258,NA,NA
"Woodcroft","neighborhood",1166,93.8312237129753,"Q3","Underassessed","Underassessed",10,10,485000,0.484285616460273,4.89097876258502,17.7578057970998,0.987312572409313,NA,NA
"Woodcroft","neighborhood",1167,75.2373643122778,"Q4","Accurate","Accurate",12,12,540500,0.592466921460658,3.22292442431506,3.69226705435063,0.992249982642967,NA,NA
"Woodcroft","neighborhood",1168,70.7340006438297,"Q4","Overassessed","Overassessed",2,2,565500,0.66787966372193,2.44405889531582,14.8944488781757,0.974331460015972,NA,NA
"Woodcroft","neighborhood",1169,90.8966368380405,"Q4","Underassessed","Underassessed",12,12,557500,0.498729459874621,2.8708646879727,13.3926031464698,0.98082154046206,NA,NA
"Woodlake","neighborhood",1170,92.6155021751093,"Q1","Accurate","Accurate",8,8,351500,0.606235317460317,2.48596551902495,3.98946313614294,1.00036716181197,NA,NA
"Woodlake","neighborhood",1171,101.164432730294,"Q1","Overassessed","Overassessed",23,23,328000,0.746223333333333,14.615184349551,36.9847598397258,1.04036105439822,NA,NA
"Woodlake","neighborhood",1172,88.8160394993321,"Q2","Accurate","Accurate",20,20,412500,0.571926530612245,3.67944757870646,3.79662931437493,0.99710145732733,NA,NA
"Woodlake","neighborhood",1173,86.5720675035747,"Q2","Overassessed","Overassessed",7,7,4e+05,0.688725,4.1654575293755,18.9477275676798,1.00061306144833,NA,NA
"Woodlake","neighborhood",1174,95.2538147846882,"Q2","Underassessed","Underassessed",5,5,422000,0.52073023255814,0.920709671736969,10.1789805286055,0.999676226643576,NA,NA
"Woodlake","neighborhood",1175,80.670264921289,"Q3","Accurate","Accurate",8,8,460000,0.545519497289528,4.18666850351474,6.07190925940756,0.999843803407473,NA,NA
"Woodlake","neighborhood",1176,78.1988190160277,"Q3","Overassessed","Overassessed",8,8,472500,0.678210801963993,3.91015792820245,15.1770416373098,1.00091189635207,NA,NA
"Woodlake","neighborhood",1177,95.0381830883377,"Q3","Underassessed","Underassessed",16,16,470000,0.49977458426352,2.81631906487037,14.3292508303995,0.989626908099913,NA,NA
"Woodlake","neighborhood",1178,80.0274196654438,"Q4","Accurate","Accurate",12,12,540000,0.557858117595437,5.04576156255551,5.24691903736393,0.999117144942943,NA,NA
"Woodlake","neighborhood",1179,68.4362859440873,"Q4","Overassessed","Overassessed",5,5,587000,0.648788756388416,0.653955622106392,11.4354784527413,0.981210288683626,NA,NA
"Woodlake","neighborhood",1180,94.3343250975171,"Q4","Underassessed","Underassessed",15,15,545000,0.499165338645418,3.81365559372651,15.2454336772526,0.990503893821808,NA,NA
"Wyndcross","neighborhood",1181,86.606149357174,"Q1","Accurate","Accurate",2,2,386000,0.597215134408602,3.74406694008926,3.8465841367314,0.973242093031501,NA,NA
"Wyndcross","neighborhood",1182,83.8245322968733,"Q1","Overassessed","Overassessed",3,3,340000,0.713496894409938,2.18570691793819,23.6815445685013,1.00155620341667,NA,NA
"Wyndcross","neighborhood",1183,82.9732368814416,"Q2","Accurate","Accurate",3,3,420000,0.539691937424789,1.34975258946764,6.2730288235974,0.973273725000781,NA,NA
"Wyndcross","neighborhood",1184,92.0424804649305,"Q2","Underassessed","Underassessed",2,2,457500,0.509817025862069,1.40171711932372,12.296856160123,1.00068984463263,NA,NA
"Wyndcross","neighborhood",1185,95.6402751483919,"Q3","Underassessed","Underassessed",4,4,490000,0.520072448979592,3.47288127479071,12.9087207344223,1.00191778202541,NA,NA
"Wyndcross","neighborhood",1186,77.8770276556952,"Q4","Accurate","Accurate",3,3,560000,0.566839285714286,4.9113380810516,5.61830473212271,0.969284871812136,NA,NA
"Wyndcross","neighborhood",1187,91.6898481857542,"Q4","Underassessed","Underassessed",2,2,592500,0.474628792857143,8.20683610624971,18.3502410102733,0.982412558751929,NA,NA
"Wynstead","neighborhood",1188,84.1152108555819,"Q1","Accurate","Accurate",3,3,4e+05,0.588835897435897,0.374978092808597,1.55923894325675,1.00013639613036,NA,NA
"Wynstead","neighborhood",1189,96.18046780207,"Q2","Underassessed","Underassessed",3,3,450000,0.517404444444444,0.332559110991626,10.827358330296,0.999978228764861,NA,NA
"Wynstead","neighborhood",1190,81.8306113287527,"Q3","Accurate","Accurate",3,3,495000,0.586738775510204,1.63851474990353,1.96581276690043,1.00015147282796,NA,NA
"Wynstead","neighborhood",1191,89.4844568769597,"Q4","Underassessed","Underassessed",2,2,522750,0.470825615348705,6.59875015081766,19.0044965708974,1.00154873037755,NA,NA
"R707B - RESIDENTIAL","vcs",NA,48.595328250962,"Q1","Overassessed","Overassessed",5,5,640000,0.813059677419355,3.82310052918497,39.7202959151724,1.00207241790666,NA,NA
"R707B - RESIDENTIAL","vcs",NA,55.2362563173903,"Q2","Overassessed","Overassessed",5,5,699000,0.667995620437956,2.43403912595247,17.1182778598419,1.00012569482666,NA,NA
"R707B - RESIDENTIAL","vcs",NA,54.3731993840726,"Q3","Overassessed","Overassessed",4,4,730000,0.695489288135593,3.34117326396977,18.6241898454964,1.00050459535547,NA,NA
"R707B - RESIDENTIAL","vcs",NA,60.9242682627442,"Q4","Accurate","Accurate",2,2,787000,0.606599738382656,0.480903230402351,4.35254495207711,0.999926678327354,NA,NA
"R707B - RESIDENTIAL","vcs",NA,56.7988372388877,"Q4","Overassessed","Overassessed",2,2,825000,0.670472536764706,1.77094699397972,15.3404973737995,0.973684327611903,NA,NA
"R707D - 751 SOUTH","vcs",NA,84.3800088870937,"Q1","Accurate","Accurate",4,4,627000,0.581731485079057,4.21354349471103,4.21668226703412,0.924084003887533,NA,NA
"R707D - 751 SOUTH","vcs",NA,85.6930939745172,"Q1","Overassessed","Overassessed",5,5,540500,0.768336725254394,5.59155032073721,28.189095501198,1.00792703385101,NA,NA
"R707D - 751 SOUTH","vcs",NA,87.9029804388366,"Q1","Underassessed","Underassessed",2,2,642500,0.286993349485161,33.0215761472956,50.6289163873571,0.424576678841571,NA,NA
"R707D - 751 SOUTH","vcs",NA,85.9874034607884,"Q2","Accurate","Accurate",6,6,697500,0.554619852090356,1.76833743736129,4.35101892804681,0.998408808542015,NA,NA
"R707D - 751 SOUTH","vcs",NA,86.1945615926174,"Q2","Overassessed","Overassessed",2,2,675250,0.731938167938931,4.10715459008238,25.914348027309,0.998769824999017,NA,NA
"R707D - 751 SOUTH","vcs",NA,80.5432977414067,"Q2","Underassessed","Underassessed",2,2,709750,0.343460904773816,18.9656677019175,40.9148780705845,0.554479522252789,NA,NA
"R707D - 751 SOUTH","vcs",NA,80.4023777084396,"Q3","Accurate","Accurate",6,6,745000,0.566448252873563,3.0987199896462,3.96073017617246,1.00013275887312,NA,NA
"R707D - 751 SOUTH","vcs",NA,87.2868844433063,"Q3","Underassessed","Underassessed",4,4,747500,0.324128154982378,19.0521153347082,43.2744162656059,0.567032782672945,NA,NA
"R707D - 751 SOUTH","vcs",NA,85.502554345124,"Q4","Underassessed","Underassessed",9,9,943000,0.288937078651685,16.340409293784,51.3026386961293,0.543123229915713,NA,NA
"R708A - RESIDENTIAL","vcs",NA,68.1239886337724,"Q1","Overassessed","Overassessed",11,11,460000,0.739071578947368,5.3978344587708,26.3499249702791,0.999123733725206,NA,NA
"R708A - RESIDENTIAL","vcs",NA,70.0431515204132,"Q2","Accurate","Accurate",6,6,550000,0.569540455120101,3.3093242140895,3.73326459754638,0.9884581094434,NA,NA
"R708A - RESIDENTIAL","vcs",NA,64.2168051030915,"Q2","Overassessed","Overassessed",5,5,532000,0.676458928571429,2.31274306806519,17.1366150608397,1.00040873006858,NA,NA
"R708A - RESIDENTIAL","vcs",NA,68.4212646081723,"Q3","Accurate","Accurate",8,8,590000,0.586347781452391,3.10495331081207,3.32314458206668,0.971463955043981,NA,NA
"R708A - RESIDENTIAL","vcs",NA,56.6934111593137,"Q3","Overassessed","Overassessed",2,2,617500,0.642994373770492,0.320877804483661,10.6134655971299,0.966688722797351,NA,NA
"R708A - RESIDENTIAL","vcs",NA,72.545439189604,"Q4","Accurate","Accurate",9,9,640000,0.568576774193548,2.69391490242948,3.29003882163443,0.989706025883123,NA,NA
"R708A - RESIDENTIAL","vcs",NA,73.8451139824971,"Q4","Underassessed","Underassessed",2,2,672500,0.496078582485626,2.26702581838941,14.66026227341,0.955643757751297,NA,NA
"R708C - RESIDENTIAL","vcs",NA,60.8797292490577,"Q1","Overassessed","Overassessed",14,14,402500,0.79081099543379,8.3490598704517,32.2802641580721,0.997138199513815,NA,NA
"R708C - RESIDENTIAL","vcs",NA,75.1210529441874,"Q2","Accurate","Accurate",2,2,511250,0.570328574162679,4.47331158186058,4.38889414831032,0.991406162160396,NA,NA
"R708C - RESIDENTIAL","vcs",NA,59.3657991232222,"Q2","Overassessed","Overassessed",12,12,502500,0.729229484132392,5.19168448833905,25.7731654288861,0.985509445959245,NA,NA
"R708C - RESIDENTIAL","vcs",NA,66.1821992313814,"Q3","Accurate","Accurate",8,8,582500,0.606497435897436,3.55828928952683,5.04868366666728,1.00175057471538,NA,NA
"R708C - RESIDENTIAL","vcs",NA,55.6460654510399,"Q3","Overassessed","Overassessed",3,3,582500,0.644809523809524,4.84258780327005,15.7045666811269,0.973420765814606,NA,NA
"R708C - RESIDENTIAL","vcs",NA,81.1515803903036,"Q3","Underassessed","Underassessed",2,2,617500,0.509020495672699,3.03768341118272,12.4338821875551,0.983893898019947,NA,NA
"R708C - RESIDENTIAL","vcs",NA,67.1495554511182,"Q4","Accurate","Accurate",9,9,687000,0.596957046979866,3.51029082595237,3.90415127226885,0.996093989424215,NA,NA
"R708C - RESIDENTIAL","vcs",NA,60.3649878347157,"Q4","Overassessed","Overassessed",2,2,665500,0.643606615388091,0.00217032095897921,10.7187887070481,0.935913188020034,NA,NA
"R708C - RESIDENTIAL","vcs",NA,71.8907367529182,"Q4","Underassessed","Underassessed",2,2,726000,0.493921225607669,5.50127203217887,15.0313895033441,0.997279517726051,NA,NA
"R708D - I40/HWY54/I40 RURAL","vcs",NA,20.7793927967728,"Q1","Overassessed","Overassessed",3,3,190000,1.20571052631579,10.6264291767262,121.951855610938,0.985080937823906,NA,"Y"
"R708D - I40/HWY54/I40 RURAL","vcs",NA,42.6548700519927,"Q2","Overassessed","Overassessed",2,2,381250,0.796987250849637,17.5171234206822,37.104655109586,1.04626977138301,NA,"Y"
"R708F - RESIDENTIAL","vcs",NA,59.7095721634872,"Q1","Overassessed","Overassessed",4,4,692500,0.794842352546355,7.05017470272143,34.1217061378426,0.997452365251231,NA,NA
"R708F - RESIDENTIAL","vcs",NA,62.3877513794358,"Q2","Overassessed","Overassessed",3,3,760000,0.798930263157895,8.29845610440715,31.5668542096429,0.987183765703971,NA,NA
"R708F - RESIDENTIAL","vcs",NA,56.3288854857346,"Q3","Overassessed","Overassessed",3,3,925000,0.662834594594595,2.34239830162375,13.5380601435603,0.983498375064592,NA,NA
"R708F - RESIDENTIAL","vcs",NA,69.8120489712262,"Q4","Accurate","Accurate",2,2,1210000,0.583812098959699,5.7799416389974,5.8049351295322,1.00891589148526,NA,NA
"R708G - WHITE OAK/POPE","vcs",NA,72.4767446716364,"Q3","Accurate","Accurate",2,2,542500,0.577467629566695,7.10714492744667,7.06030792405261,0.964250130166524,NA,"Y"
"R708R - CHAPEL RUN","vcs",NA,56.390993769458,"Q1","Overassessed","Overassessed",4,4,468000,0.839288806352459,6.71280598158073,45.4742707919712,1.00697784236186,NA,NA
"R708R - CHAPEL RUN","vcs",NA,56.5696316220788,"Q2","Overassessed","Overassessed",4,4,530000,0.729051101255356,1.99566111524474,24.406693534625,1.00029727160363,NA,NA
"R708R - CHAPEL RUN","vcs",NA,56.3017999666959,"Q3","Overassessed","Overassessed",3,3,560000,0.655225,3.07762122654695,16.1080642660591,0.99978859559381,NA,NA
"R708R - CHAPEL RUN","vcs",NA,65.0418541439479,"Q4","Accurate","Accurate",2,2,615500,0.602285915567562,3.79764901202103,3.93476099378597,1.00219516628188,NA,NA
"R708R - CHAPEL RUN","vcs",NA,55.7876300096278,"Q4","Overassessed","Overassessed",2,2,592500,0.661346854942234,1.63310876858443,13.7706184860556,1.00062055273368,NA,NA
"R709A - BLENHEIM WOODS","vcs",NA,82.6669476486515,"Q1","Overassessed","Overassessed",4,4,647500,0.776683351222421,2.22742084790686,33.8252354933221,0.973118331678953,NA,NA
"R709A - BLENHEIM WOODS","vcs",NA,78.9056780402719,"Q2","Overassessed","Overassessed",3,3,725000,0.686761014686248,5.96419964207065,20.3948601015823,1.0031793728194,NA,NA
"R709A - BLENHEIM WOODS","vcs",NA,83.3141153522421,"Q3","Accurate","Accurate",2,2,856250,0.575874814158085,1.18962786161772,1.17852836202811,0.99994790222403,NA,NA
"R709A - BLENHEIM WOODS","vcs",NA,74.4546594416804,"Q4","Accurate","Accurate",2,2,940000,0.574246994906621,1.88377498155997,1.86092376604288,1.00020044176263,NA,NA
"R709B - MAIDA VALE","vcs",NA,85.2596689482811,"Q1","Overassessed","Overassessed",2,2,728750,0.968745039050518,16.665864152404,66.6519186179578,0.991778107426701,NA,"Y"
"R709C - WESTON DOWN","vcs",NA,71.226461816252,"Q1","Overassessed","Overassessed",3,3,527000,0.774315789473684,1.60276814599266,33.3124727586501,0.999311021045564,NA,NA
"R709C - WESTON DOWN","vcs",NA,74.3178752404139,"Q2","Accurate","Accurate",4,4,684500,0.609103194730342,3.06387725497812,5.53245681151218,0.999687145554067,NA,NA
"R709C - WESTON DOWN","vcs",NA,78.7152602850912,"Q3","Accurate","Accurate",2,2,731250,0.577497802454705,0.685216945019076,0.68073684369636,0.999941437878866,NA,NA
"R709C - WESTON DOWN","vcs",NA,75.7737264236969,"Q4","Accurate","Accurate",3,3,875000,0.58436972972973,2.34890597236169,2.53743171915751,0.998571965537239,NA,NA
"R709D - BAKERS MILL","vcs",NA,64.959033005904,"Q1","Overassessed","Overassessed",5,5,343000,0.827842565597668,7.71399276290803,42.5495917281699,1.00118292670723,NA,NA
"R709D - BAKERS MILL","vcs",NA,99.045439232701,"Q2","Accurate","Accurate",2,2,379250,0.615177743012098,1.74263395016503,5.82820766185622,0.976527784212471,NA,NA
"R709D - BAKERS MILL","vcs",NA,96.6677656782565,"Q2","Overassessed","Overassessed",2,2,397500,0.682376655052265,2.98041125988743,17.388346985521,1.00093811548108,NA,NA
"R709D - BAKERS MILL","vcs",NA,74.0442525484908,"Q3","Overassessed","Overassessed",2,2,434500,0.747640605787577,13.0294741539386,28.615617493443,1.00315861004395,NA,NA
"R709D - BAKERS MILL","vcs",NA,97.1702562219841,"Q3","Underassessed","Underassessed",2,2,440000,0.507457380860132,0.522306780505401,12.7027827465606,0.999940650479335,NA,NA
"R709D - BAKERS MILL","vcs",NA,93.7916340905575,"Q4","Accurate","Accurate",3,3,576500,0.551049436253252,0.36605308862124,5.33942668201052,0.984189956762477,NA,NA
"R709E - POPE'S CROSSING","vcs",NA,75.1740775450619,"Q1","Overassessed","Overassessed",4,4,292750,0.71257033439193,10.1639112555666,27.5672160386571,1.00463704501335,NA,NA
"R709E - POPE'S CROSSING","vcs",NA,91.1915229256754,"Q2","Accurate","Accurate",3,3,354500,0.615726153846154,4.5820919724373,6.82765201174594,1.00251631404943,NA,NA
"R709E - POPE'S CROSSING","vcs",NA,89.6141092210644,"Q3","Accurate","Accurate",3,3,405000,0.546665060240964,1.13624770284551,5.97347904969828,1.00028026521146,NA,NA
"R709E - POPE'S CROSSING","vcs",NA,96.3258972584366,"Q4","Underassessed","Underassessed",3,3,430000,0.51693488372093,2.09439827460815,11.9974703773277,0.991802305312147,NA,NA
"R709F - NORTH I40 RURAL","vcs",NA,57.6143133200561,"Q1","Overassessed","Overassessed",4,4,318000,0.706343819806404,10.6297870000587,29.6006603842875,1.01795695376956,NA,NA
"R709F - NORTH I40 RURAL","vcs",NA,79.1845115470192,"Q2","Overassessed","Overassessed",2,2,351500,0.643480438830864,1.21632408285295,10.6970827219862,0.964368091007944,NA,NA
"R709F - NORTH I40 RURAL","vcs",NA,76.2081878204966,"Q3","Accurate","Accurate",2,2,401500,0.571087883863763,2.18703535251223,2.14861981243832,0.999809385687349,NA,NA
"R709F - NORTH I40 RURAL","vcs",NA,45.8803667169795,"Q4","Overassessed","Overassessed",2,2,5e+05,0.956691515151515,11.8507533222134,64.5783669579204,1.01199287796055,NA,NA
"R709G - PRESCOTT PLC/ENCLAVE FARM","vcs",NA,82.9651581453563,"Q1","Accurate","Accurate",2,2,537500,0.579214588744589,0.927580915102455,0.924255668673999,0.999784330031685,NA,NA
"R709G - PRESCOTT PLC/ENCLAVE FARM","vcs",NA,74.6146640463807,"Q2","Accurate","Accurate",2,2,686000,0.6177597883373,1.13892163763698,6.27239347964905,1.00009962406137,NA,NA
"R709G - PRESCOTT PLC/ENCLAVE FARM","vcs",NA,75.9452696989232,"Q3","Accurate","Accurate",2,2,709500,0.602441724775016,3.4084893036708,3.6372474099789,1.00021622999924,NA,NA
"R709G - PRESCOTT PLC/ENCLAVE FARM","vcs",NA,86.7642401372861,"Q4","Accurate","Accurate",2,2,760000,0.566454851442203,5.1936409833042,5.06101998593896,1.00239754281048,NA,NA
"R709H - TRENTON","vcs",NA,67.8459260947217,"Q1","Overassessed","Overassessed",3,3,586000,0.873356655290102,2.4463390469218,47.9394160354386,0.957021078826843,NA,"Y"
"R709H - TRENTON","vcs",NA,66.9228643097222,"Q2","Overassessed","Overassessed",2,2,683000,0.751099248410512,3.68112320133356,29.2106031766635,1.00064717520345,NA,"Y"
"R709H - TRENTON","vcs",NA,73.592004402849,"Q4","Accurate","Accurate",2,2,847500,0.579199298625166,0.922549115085468,0.919217640780589,0.999537578682948,NA,"Y"
"R709I - EVERWOOD","vcs",NA,71.6505510355867,"Q1","Overassessed","Overassessed",2,2,456000,0.755418026163909,8.55089699704041,29.9535567606052,0.99925048351239,NA,"Y"
"R709I - EVERWOOD","vcs",NA,66.557913571354,"Q2","Overassessed","Overassessed",2,2,550000,0.7174950310559,4.10744074233423,23.4297144287948,1.00187051079754,NA,"Y"
"R709K - BENT CREEK","vcs",NA,81.6079578162212,"Q1","Overassessed","Overassessed",2,2,365000,0.714964204545455,10.4518106039956,22.9943397154766,1.01012374721195,NA,NA
